"","gene","DSC_27.readcounts","DSC_28.readcounts","DSC_29.readcounts","DSC_30.readcounts","DSC_31.readcounts","MC_27.readcounts","MC_28.readcounts","MC_29.readcounts","MC_30.readcounts","MC_31.readcounts"
"417","ENSG00000270914",0,0,0,0,0,0,0,0,0,0
"418","ENSG00000116691",695,455,437,426,417,697,641,131,771,585
"419","ENSG00000202461",2,4,0,1,1,3,0,0,2,3
"420","ENSG00000276869",0,0,0,0,0,0,0,0,0,0
"421","ENSG00000243539",0,0,0,0,0,0,0,0,0,0
"422","ENSG00000120949",1,0,1,0,0,0,3,2,0,0
"423","ENSG00000201135",0,0,0,0,0,0,0,0,0,0
"424","ENSG00000227875",0,0,0,0,0,0,0,0,0,0
"425","ENSG00000285604",0,0,0,0,0,0,0,0,0,0
"426","ENSG00000283789",0,0,0,0,0,0,0,0,0,0
"427","ENSG00000028137",28,8,4,3,1,208,223,10,41,13
"428","ENSG00000263676",0,0,0,0,0,0,0,0,0,0
"429","ENSG00000225196",0,0,0,0,0,0,0,0,0,0
"430","ENSG00000252969",0,0,0,0,0,0,0,0,0,0
"431","ENSG00000048707",1494,1885,1869,1618,1925,2239,1238,798,1015,1048
"432","ENSG00000239149",3,6,1,4,3,4,0,1,8,3
"433","ENSG00000229484",0,0,0,0,0,0,0,0,0,0
"434","ENSG00000162496",147,113,81,282,177,592,29,10,495,361
"435","ENSG00000221340",3,0,1,1,1,2,0,0,7,2
"436","ENSG00000276830",0,0,0,0,0,0,0,0,0,1
"437","ENSG00000272482",2,0,4,4,2,10,0,0,3,0
"438","ENSG00000204518",0,0,0,0,0,0,4,0,0,0
"439","ENSG00000226166",0,0,0,0,0,0,0,0,0,0
"440","ENSG00000188984",0,0,0,0,0,0,0,2,0,0
"441","ENSG00000157330",0,0,0,0,0,0,0,0,0,0
"442","ENSG00000116726",0,0,0,0,0,0,0,0,0,0
"443","ENSG00000116721",0,0,0,1,0,0,0,0,0,0
"444","ENSG00000228338",0,0,0,0,0,0,0,0,0,0
"445","ENSG00000239810",0,0,0,0,0,0,0,0,0,0
"446","ENSG00000231103",0,0,0,0,0,0,0,1,0,0
"447","ENSG00000179172",5,5,1,7,1,6,10,0,3,4
"448","ENSG00000120952",0,0,0,0,0,1,0,0,0,0
"449","ENSG00000243073",0,0,0,0,0,0,0,0,0,0
"450","ENSG00000187545",1,0,0,0,0,0,0,0,0,0
"451","ENSG00000204510",1,0,0,0,0,0,0,0,0,0
"452","ENSG00000207434",0,0,0,0,0,0,0,0,0,0
"453","ENSG00000234064",0,0,0,0,0,0,0,0,0,0
"454","ENSG00000232423",0,0,0,0,0,0,0,2,0,0
"455","ENSG00000274178",0,0,0,0,0,0,0,0,0,0
"456","ENSG00000274764",0,0,0,0,0,0,0,0,0,0
"457","ENSG00000277058",0,0,0,0,0,0,0,5,0,0
"458","ENSG00000229571",0,0,0,0,0,0,0,0,0,0
"459","ENSG00000277862",0,0,0,0,0,0,0,0,0,0
"460","ENSG00000236179",0,0,0,0,0,0,0,0,0,0
"461","ENSG00000275774",0,0,0,1,0,1,0,1,0,0
"462","ENSG00000229978",0,0,0,0,0,0,0,0,0,0
"463","ENSG00000233336",0,0,0,0,0,0,0,0,0,0
"464","ENSG00000280267",0,0,0,0,0,0,0,0,0,0
"465","ENSG00000179412",2,1,2,4,0,3,5,2,0,0
"466","ENSG00000204505",0,0,0,0,0,0,0,0,0,0
"467","ENSG00000279169",0,0,0,0,0,0,0,0,0,0
"468","ENSG00000279804",0,0,0,0,0,0,0,0,0,0
"469","ENSG00000250894",0,0,0,0,0,0,0,0,0,0
"470","ENSG00000270601",0,0,0,0,0,0,0,0,0,0
"471","ENSG00000231219",0,0,0,0,0,0,0,1,0,0
"472","ENSG00000207511",0,0,0,0,0,0,0,0,0,0
"473","ENSG00000182330",2,0,0,0,0,0,0,0,0,0
"474","ENSG00000237700",0,0,0,0,0,0,0,0,0,0
"475","ENSG00000204501",1,0,0,0,0,0,0,0,0,0
"476","ENSG00000228229",0,0,0,0,0,0,0,0,0,0
"477","ENSG00000204481",0,0,0,0,0,0,0,1,0,0
"478","ENSG00000204480",0,0,1,0,0,0,0,0,0,0
"479","ENSG00000204479",0,0,0,0,0,0,0,2,0,1
"480","ENSG00000204478",3,0,0,0,0,0,0,0,0,0
"481","ENSG00000162494",0,5,1,0,4,0,0,0,0,0
"482","ENSG00000259961",0,0,0,0,0,0,0,0,0,0
"483","ENSG00000215909",0,0,0,0,0,0,0,2,0,0
"484","ENSG00000162493",4400,5726,2409,3386,5334,3,2,0,2,2
"485","ENSG00000222952",2,0,1,0,2,0,0,0,0,0
"486","ENSG00000237445",0,0,0,0,1,0,0,0,0,0
"487","ENSG00000253085",1,0,0,0,0,0,0,0,0,0
"488","ENSG00000116731",1731,1924,2088,1740,2398,1677,1568,728,934,963
"489","ENSG00000189337",282,85,115,97,102,1534,2252,683,944,949
"490","ENSG00000252151",0,0,0,0,0,0,0,0,0,0
"491","ENSG00000231606",0,0,0,0,0,0,0,0,0,0
"492","ENSG00000234593",1,0,0,0,0,0,1,6,2,0
"493","ENSG00000235829",0,0,0,0,0,0,0,0,0,0
"494","ENSG00000287756",0,0,0,0,0,0,0,0,0,0
"495","ENSG00000175147",0,1,0,5,1,47,72,11,54,34
"496","ENSG00000171729",214,141,266,249,179,1040,1376,524,1451,779
"497","ENSG00000204464",0,0,1,4,0,0,11,6,3,1
"498","ENSG00000215720",0,0,0,1,0,2,0,4,5,1
"499","ENSG00000278480",0,1,2,4,0,2,0,2,2,1
"500","ENSG00000142621",1,9,0,2,3,5,9,1,5,1
"501","ENSG00000233485",0,0,0,0,0,0,1,0,0,0
"502","ENSG00000236045",0,0,0,0,0,0,0,0,0,0
"503","ENSG00000228140",2,4,2,6,0,3,8,3,8,2
"504","ENSG00000142634",2426,1941,1612,1824,1206,1409,1498,217,1262,958
"505","ENSG00000162438",7,12,5,5,9,11,14,1,2,3
"506","ENSG00000142615",0,3,7,0,1,1,2,3,0,0
"507","ENSG00000215704",2,3,4,5,3,3,1,7,3,8
"508","ENSG00000132906",350,427,347,358,239,413,432,154,418,328
"509","ENSG00000116138",743,868,979,688,818,957,850,441,550,558
"510","ENSG00000251866",0,0,0,0,1,0,0,0,0,0
"511","ENSG00000272510",0,0,0,0,0,0,0,0,0,0
"512","ENSG00000116771",34,24,13,8,16,65,26,14,17,16
"513","ENSG00000237301",4,2,0,1,0,5,1,0,0,3
"514","ENSG00000235084",25,24,21,18,7,20,35,33,20,18
"515","ENSG00000252417",0,0,0,0,0,0,0,0,0,0
"516","ENSG00000236500",0,0,0,0,0,0,0,0,0,0
"517","ENSG00000197312",601,650,727,496,670,1927,1769,971,1031,815
"518","ENSG00000215695",0,0,0,0,0,0,0,0,0,0
"519","ENSG00000271742",1,0,0,0,0,2,3,0,1,0
"520","ENSG00000116786",3777,3509,3225,2687,2307,5128,5827,1631,4719,3604
"521","ENSG00000237938",17,19,17,11,27,25,28,34,41,33
"522","ENSG00000162461",98,106,76,71,47,138,166,39,113,47
"523","ENSG00000224459",0,0,2,0,1,0,0,0,0,0
"524","ENSG00000162460",3,1,0,0,0,0,0,0,0,0
"525","ENSG00000162458",2265,1916,1546,1359,935,458,46,64,280,212
"526","ENSG00000224321",5,4,2,7,3,3,12,10,1,3
"527","ENSG00000233954",129,227,166,143,113,172,295,68,135,187
"528","ENSG00000178715",96,63,5,79,14,117,32,70,21,15
"529","ENSG00000179743",134,164,89,111,99,46,80,28,34,26
"530","ENSG00000065526",2049,2197,2425,1961,2619,2795,1822,525,982,841
"531","ENSG00000270620",0,1,1,0,0,0,0,0,0,0
"532","ENSG00000116809",1164,1134,879,906,830,1109,807,195,884,861
"533","ENSG00000234607",0,0,5,1,8,0,0,2,6,0
"534","ENSG00000231353",0,0,0,0,0,0,0,0,0,0
"535","ENSG00000275503",0,0,0,0,0,0,0,0,0,0
"536","ENSG00000224966",0,0,0,0,0,0,0,0,0,0
"537","ENSG00000183888",0,0,0,0,0,0,0,0,0,0
"538","ENSG00000233078",0,0,0,0,0,0,0,0,0,0
"539","ENSG00000173641",54,33,16,15,27,1,2,0,0,0
"540","ENSG00000186510",1,2,1,0,2,2,3,0,0,0
"541","ENSG00000232456",0,0,0,0,0,0,0,0,0,0
"542","ENSG00000184908",12,14,3,8,6,6,8,0,3,3
"543","ENSG00000185519",3,0,1,2,0,1,0,0,0,0
"544","ENSG00000142627",5277,3613,4458,4236,3205,236,58,12,38,55
"545","ENSG00000227959",2,4,3,8,2,0,0,0,0,0
"546","ENSG00000224621",1,2,0,7,2,0,0,0,0,0
"547","ENSG00000234166",0,0,0,0,0,0,0,0,0,0
"548","ENSG00000142632",710,1048,742,777,530,160,182,70,280,144
"549","ENSG00000237276",69,40,31,43,30,147,115,20,209,78
"550","ENSG00000288398",184,163,144,130,177,163,155,44,127,151
"551","ENSG00000132881",146,139,103,115,94,124,91,43,85,101
"552","ENSG00000233929",0,6,5,1,3,4,18,10,0,0
"553","ENSG00000037637",821,931,922,766,840,983,763,400,619,552
"554","ENSG00000055070",4555,4388,4200,3522,3338,3888,2500,714,2959,2378
"555","ENSG00000226457",0,3,2,4,3,4,3,7,4,4
"556","ENSG00000187144",2,2,7,1,3,3,8,0,2,2
"557","ENSG00000157191",2085,2035,1823,1488,1469,1750,1817,887,1482,1289
"558","ENSG00000226029",50,46,60,49,88,20,22,25,23,41
"559","ENSG00000080947",276,286,363,275,406,213,107,53,210,181
"560","ENSG00000206652",0,0,0,0,0,0,0,0,0,0
"561","ENSG00000261135",0,3,2,1,0,2,2,0,1,1
"562","ENSG00000285853",0,0,1,0,0,0,0,0,0,0
"563","ENSG00000224174",0,0,0,0,0,0,0,0,0,0
"564","ENSG00000233421",1,7,4,69,8,2,0,0,35,0
"565","ENSG00000277344",0,0,0,0,0,0,0,0,0,0
"566","ENSG00000225710",0,0,0,0,0,2,0,0,0,0
"567","ENSG00000219481",630,730,1041,688,943,691,578,297,481,394
"568","ENSG00000271732",2,0,3,0,1,0,0,3,4,0
"569","ENSG00000215908",1183,949,989,939,1357,849,802,211,692,648
"570","ENSG00000283773",0,0,0,0,0,0,0,0,0,0
"571","ENSG00000186301",125,235,148,156,152,492,903,165,475,328
"572","ENSG00000282143",0,0,0,0,0,0,0,0,0,0
"573","ENSG00000207513",0,0,0,0,0,0,0,0,0,0
"574","ENSG00000280114",0,0,0,0,0,1,0,0,0,0
"575","ENSG00000236698",32,36,19,16,29,27,18,13,9,8
"576","ENSG00000268869",0,3,0,1,0,2,2,0,0,0
"577","ENSG00000279151",0,0,0,0,0,0,1,0,0,0
"578","ENSG00000282740",0,0,0,0,0,0,0,0,0,0
"579","ENSG00000058453",2127,1932,1172,1568,1274,1864,1124,180,1207,868
"580","ENSG00000227684",0,0,0,0,0,0,0,0,0,0
"581","ENSG00000207389",0,0,0,0,0,0,0,0,0,0
"582","ENSG00000186715",41,129,6,63,77,146,143,104,194,136
"583","ENSG00000223643",0,0,1,0,0,0,0,0,0,0
"584","ENSG00000230239",0,0,0,0,0,1,0,0,0,0
"585","ENSG00000263811",0,0,0,0,0,0,0,0,0,0
"586","ENSG00000228549",9,9,14,86,15,1,3,5,60,1
"587","ENSG00000277234",0,0,0,0,0,0,0,0,0,0
"588","ENSG00000238142",19,83,59,69,30,19,115,22,81,42
"589","ENSG00000235241",0,0,0,0,0,0,0,0,0,0
"590","ENSG00000207005",0,0,0,0,0,0,0,4,0,0
"591","ENSG00000272426",1,0,2,0,0,0,0,2,2,1
"592","ENSG00000117122",756,277,210,81,76,948,1048,135,527,471
"593","ENSG00000286898",0,0,0,0,0,0,0,0,1,0
"594","ENSG00000226526",3,0,0,1,0,12,9,0,2,0
"595","ENSG00000159363",1802,1185,1906,1337,1152,2146,2621,392,1741,1602
"596","ENSG00000117118",1154,1346,1500,1140,982,2534,2246,664,2200,1331
"597","ENSG00000117115",3,0,2,3,1,46,33,114,49,52
"598","ENSG00000204362",3,3,4,2,0,11,6,0,4,8
"599","ENSG00000282843",0,0,0,0,0,0,0,0,0,0
"600","ENSG00000142623",1,0,0,0,1,107,36,40,45,54
"601","ENSG00000142619",1,0,0,0,2,1,0,0,0,0
"602","ENSG00000266634",0,0,0,0,0,0,0,0,0,0
"603","ENSG00000159339",0,0,1,0,0,0,0,0,0,0
"604","ENSG00000276747",0,0,0,0,0,1,1,0,0,0
"605","ENSG00000179051",5246,5392,5385,4512,4362,6635,4005,1599,3754,3207
"606","ENSG00000227751",0,0,0,0,0,0,0,0,0,0
"607","ENSG00000074964",1724,2025,1361,1250,1341,750,1170,536,970,974
"608","ENSG00000236648",0,0,0,0,0,0,0,0,0,1
"609","ENSG00000117148",1,1,0,0,0,0,1,0,0,0
"610","ENSG00000284653",0,0,0,0,0,0,0,0,0,0
"611","ENSG00000261781",0,0,0,1,0,0,0,0,0,0
"612","ENSG00000117154",0,1,0,0,0,0,0,1,0,2
"613","ENSG00000280222",0,0,0,0,0,0,0,9,0,0
"614","ENSG00000230035",0,0,0,0,0,0,0,0,0,0
"615","ENSG00000225387",0,0,0,0,0,0,0,0,0,0
"616","ENSG00000179023",0,1,2,0,0,0,0,1,0,0
"617","ENSG00000235282",0,0,0,0,0,0,0,0,0,0
"618","ENSG00000225478",0,0,0,0,0,0,0,0,0,0
"619","ENSG00000009709",0,0,0,0,0,2,0,1,0,2
"620","ENSG00000179002",0,0,0,1,0,1,2,0,0,1
"621","ENSG00000159423",770,667,590,622,536,1591,1584,505,1451,1472
"622","ENSG00000265606",0,0,0,0,0,0,0,0,0,0
"623","ENSG00000221662",0,0,0,0,0,1,0,0,1,0
"624","ENSG00000169991",2509,1957,2262,2006,1570,818,733,262,324,299
"625","ENSG00000272084",59,73,44,38,37,18,17,21,21,12
"626","ENSG00000127481",6671,6986,8750,6093,7764,12006,8461,3109,5492,4952
"627","ENSG00000230424",14,6,6,14,5,7,9,2,3,7
"628","ENSG00000127463",5212,5604,5543,4650,4519,4001,2121,911,1805,1538
"629","ENSG00000053372",1054,1061,1115,896,1012,1271,670,267,811,666
"630","ENSG00000286064",16,7,21,12,20,33,55,2,2,5
"631","ENSG00000211454",7,19,11,10,21,10,23,1,27,21
"632","ENSG00000162482",3,12,19,5,10,16,10,9,27,36
"633","ENSG00000270728",30,45,46,35,37,41,35,15,21,27
"634","ENSG00000053371",929,1056,706,768,659,2229,1735,707,2181,1589
"635","ENSG00000200403",1,2,2,0,1,5,1,0,4,5
"636","ENSG00000040487",789,692,594,575,554,1041,1027,216,954,813
"637","ENSG00000077549",6485,5527,5771,5294,5440,7096,4780,2791,7146,4765
"638","ENSG00000240490",0,0,0,3,0,1,0,1,0,0
"639","ENSG00000173436",294,342,357,288,348,275,268,405,423,277
"640","ENSG00000201609",0,0,0,0,0,0,0,0,0,0
"641","ENSG00000235185",0,0,2,0,0,0,1,0,0,0
"642","ENSG00000158747",2038,815,471,526,527,3968,6717,5499,4972,4899
"643","ENSG00000270136",0,0,0,0,0,0,0,0,0,0
"644","ENSG00000226396",11,22,4,12,8,13,19,20,24,21
"645","ENSG00000158748",5,1,0,0,9,0,2,6,2,2
"646","ENSG00000162542",602,751,573,545,495,402,271,91,404,267
"647","ENSG00000178828",0,0,0,0,1,0,0,0,0,0
"648","ENSG00000235434",0,0,0,0,0,0,0,0,0,0
"649","ENSG00000169914",531,595,588,491,594,379,306,135,264,236
"650","ENSG00000188784",0,0,0,0,0,0,0,0,0,0
"651","ENSG00000242688",0,0,0,0,0,0,0,0,0,0
"652","ENSG00000188257",0,0,0,0,0,2,0,1,0,0
"653","ENSG00000127472",5,3,2,1,1,0,1,0,0,0
"654","ENSG00000117215",0,0,0,0,0,0,0,0,1,0
"655","ENSG00000158786",0,0,0,0,0,0,0,0,0,0
"656","ENSG00000227066",0,0,0,0,0,0,0,0,0,0
"657","ENSG00000187980",0,0,0,0,0,1,0,0,1,0
"658","ENSG00000225986",0,0,0,0,0,0,4,5,3,1
"659","ENSG00000162543",0,3,2,0,1,75,97,41,50,22
"660","ENSG00000228105",0,0,0,0,0,0,0,0,0,0
"661","ENSG00000284710",0,0,0,0,0,0,0,0,0,0
"662","ENSG00000158816",1,0,0,0,0,0,0,0,0,0
"663","ENSG00000226664",0,0,0,0,0,0,0,0,0,0
"664","ENSG00000236963",0,1,0,0,0,0,1,2,0,0
"665","ENSG00000226487",0,0,0,0,0,0,0,0,0,0
"666","ENSG00000284641",0,0,0,0,0,0,0,0,0,0
"667","ENSG00000284743",0,0,0,0,2,0,0,0,0,0
"668","ENSG00000162545",983,1281,864,652,1033,205,210,131,150,203
"669","ENSG00000090432",1141,1195,978,819,936,1499,1484,553,996,737
"670","ENSG00000215520",0,0,0,0,0,0,0,0,0,0
"671","ENSG00000183114",1,2,0,1,0,2,3,0,2,2
"672","ENSG00000158825",0,0,2,0,0,1,3,0,2,1
"673","ENSG00000158828",704,569,421,377,421,607,834,181,645,500
"674","ENSG00000284005",0,0,0,0,0,0,0,0,0,0
"675","ENSG00000117242",275,392,368,281,291,103,139,54,88,75
"676","ENSG00000244038",10858,10736,9499,7713,7087,7508,4607,1758,6015,5207
"677","ENSG00000117245",3,3,5,2,1,15,21,0,2,6
"678","ENSG00000235432",0,0,0,0,1,1,0,0,0,0
"679","ENSG00000189410",5,3,9,7,6,20,1,3,1,0
"680","ENSG00000233069",0,0,1,0,0,1,0,0,0,0
"681","ENSG00000127483",6044,8496,7234,6287,7463,8473,8172,5110,6462,5954
"682","ENSG00000075151",2836,3443,3731,3140,3580,4480,2378,1359,2842,2479
"683","ENSG00000251914",0,0,0,0,1,0,1,0,0,0
"684","ENSG00000221808",0,3,0,1,0,0,0,0,0,0
"685","ENSG00000233072",1,0,0,0,1,0,0,0,2,1
"686","ENSG00000236073",0,0,0,3,1,0,0,0,0,0
"687","ENSG00000235112",1,0,6,2,1,0,0,2,2,4
"688","ENSG00000287192",0,0,1,2,0,2,2,0,2,0
"689","ENSG00000117298",11922,10729,10766,9252,7354,1140,970,223,619,526
"690","ENSG00000236936",3,8,3,4,1,0,0,0,0,0
"691","ENSG00000231105",10,5,12,9,3,1,22,1,2,0
"692","ENSG00000236216",0,0,1,0,0,0,0,7,0,0
"693","ENSG00000228823",0,0,0,0,0,0,1,0,0,1
"694","ENSG00000236009",0,0,0,0,0,0,0,0,0,0
"695","ENSG00000227001",45,70,76,25,76,28,18,9,15,18
"696","ENSG00000187952",1,2,1,5,3,1,9,0,0,1
"697","ENSG00000186543",1,0,0,0,0,0,2,0,0,0
"698","ENSG00000142794",586,601,627,361,740,372,427,60,133,194
"699","ENSG00000176378",0,0,0,0,0,0,0,0,0,0
"700","ENSG00000162551",99,51,0,1,8,1,9,0,2,0
"701","ENSG00000233431",0,0,0,0,0,0,4,0,0,0
"702","ENSG00000076864",215,223,83,116,192,956,4314,354,1245,864
"703","ENSG00000090686",1960,2329,2465,2054,2388,5330,3770,2262,3865,3309
"704","ENSG00000231978",0,0,0,0,1,0,0,5,1,2
"705","ENSG00000187942",73,44,43,63,45,27,15,19,11,30
"706","ENSG00000142798",42545,39494,38187,37132,32797,23189,6746,2452,7802,12805
"707","ENSG00000232037",0,2,3,1,0,0,0,2,1,0
"708","ENSG00000283234",0,0,0,0,0,0,0,0,0,0
"709","ENSG00000219073",0,0,0,0,0,0,0,0,0,0
"710","ENSG00000285959",0,0,0,0,0,0,0,0,0,0
"711","ENSG00000273610",0,0,0,0,0,0,0,0,0,0
"712","ENSG00000201919",0,0,0,0,0,0,0,0,0,0
"713","ENSG00000142789",0,0,0,0,0,0,0,0,0,0
"714","ENSG00000278124",0,0,0,0,0,0,0,0,0,0
"715","ENSG00000201273",0,0,0,0,0,0,0,0,0,0
"716","ENSG00000228397",0,1,0,0,3,0,3,4,0,1
"717","ENSG00000218510",20,40,27,35,35,50,49,26,58,45
"718","ENSG00000070831",7301,9158,8428,6906,7848,6987,5443,3601,5481,4456
"719","ENSG00000285752",4,19,16,4,12,7,16,10,27,25
"720","ENSG00000285794",0,0,0,0,0,0,0,0,0,0
"721","ENSG00000230068",1,0,8,1,3,2,7,0,6,8
"722","ENSG00000271428",2,0,0,1,4,1,2,2,1,0
"723","ENSG00000162552",54,52,38,23,37,9,9,1,7,7
"724","ENSG00000285873",7,4,3,1,4,2,1,0,0,1
"725","ENSG00000266564",0,0,0,0,0,0,0,0,0,0
"726","ENSG00000234397",0,0,0,2,0,0,0,0,0,0
"727","ENSG00000279625",0,0,0,0,0,0,0,0,0,0
"728","ENSG00000184677",1794,1635,2028,1521,2067,1728,902,512,1025,1292
"729","ENSG00000237200",5,6,9,5,7,6,3,4,11,7
"730","ENSG00000070886",0,0,0,0,0,12,42,6,5,3
"731","ENSG00000276835",0,0,0,0,0,0,0,0,0,0
"732","ENSG00000173372",0,0,0,0,0,0,0,0,0,0
"733","ENSG00000159189",0,0,1,0,0,0,0,0,0,0
"734","ENSG00000173369",0,0,0,0,0,2,1,0,16,2
"735","ENSG00000133216",61,25,6,3,8,5,0,2,0,6
"736","ENSG00000265422",0,0,0,0,0,0,0,0,0,0
"737","ENSG00000225952",0,0,0,0,0,0,0,0,0,0
"738","ENSG00000264014",0,0,0,0,0,0,0,0,0,0
"739","ENSG00000215906",0,0,0,0,0,0,0,0,0,0
"740","ENSG00000227868",3,1,0,3,5,1,6,10,2,6
"741","ENSG00000004487",2287,2700,2520,2123,2467,2814,1892,769,2000,1537
"742","ENSG00000240553",0,0,3,3,2,0,0,3,0,0
"743","ENSG00000263793",0,0,0,0,0,0,0,0,0,0
"744","ENSG00000266802",0,0,0,0,2,0,1,0,0,0
"745","ENSG00000169641",1326,1516,1887,1322,1570,2005,1431,750,859,789
"746","ENSG00000229010",0,0,4,2,1,3,0,0,2,0
"747","ENSG00000206935",0,0,2,0,0,0,0,0,0,0
"748","ENSG00000252578",1,0,1,1,2,0,0,0,0,0
"749","ENSG00000179546",0,1,5,1,2,5,5,0,0,1
"750","ENSG00000215381",1,3,1,0,0,1,7,2,3,3
"751","ENSG00000261326",87,165,151,85,187,107,49,72,248,289
"752","ENSG00000284726",8,12,9,11,16,2,0,2,4,6
"753","ENSG00000125944",4466,4902,4581,4567,4670,5919,3797,1650,2968,2628
"754","ENSG00000125945",252,346,241,191,301,289,317,226,244,186
"755","ENSG00000249087",23,23,21,20,16,29,26,24,37,33
"756","ENSG00000201405",0,0,0,0,0,0,0,0,0,0
"757","ENSG00000271420",1,1,3,5,2,0,0,0,0,0
"758","ENSG00000204219",165,217,127,194,146,62,42,28,67,27
"759","ENSG00000232482",0,0,0,0,0,0,0,0,0,0
"760","ENSG00000088280",583,542,401,442,499,520,471,200,653,397
"761","ENSG00000007968",33,88,69,56,70,185,1,0,24,14
"762","ENSG00000235052",0,1,0,1,0,0,0,3,0,0
"763","ENSG00000117318",1714,1268,1260,1572,892,161,30,4,79,28
"764","ENSG00000285802",1,2,1,0,0,0,0,0,0,0
"765","ENSG00000197880",0,0,1,0,0,0,0,0,1,0
"766","ENSG00000229239",0,0,0,0,0,0,0,0,0,1
"767","ENSG00000142676",8339,9202,6365,6915,5908,10502,9763,2649,10620,9104
"768","ENSG00000236810",28,17,21,11,33,27,50,20,49,44
"769","ENSG00000011007",1166,1064,1039,852,1017,2571,1732,707,1285,1036
"770","ENSG00000057757",1861,1999,1658,1743,1698,1957,1719,900,2398,1782
"771","ENSG00000011009",1293,1061,952,887,697,2135,1226,409,1839,1675
"772","ENSG00000117308",534,361,351,346,306,1483,957,316,1190,800
"773","ENSG00000117305",664,732,608,604,562,1175,1369,675,1556,1141
"774","ENSG00000179163",804,1173,843,796,699,750,567,259,441,347
"775","ENSG00000188822",0,0,2,0,2,1,1,1,0,2
"776","ENSG00000229106",2,2,2,1,0,2,15,0,1,1
"777","ENSG00000232557",0,0,0,0,0,0,0,0,0,0
"778","ENSG00000264926",0,0,0,0,0,0,0,0,0,0
"779","ENSG00000230228",0,0,0,0,0,0,0,0,0,0
"780","ENSG00000189266",1109,1229,1246,1063,1318,2091,1341,884,1343,1034
"781","ENSG00000188529",2503,3174,3232,2443,3395,4208,1965,1407,2193,1978
"782","ENSG00000215905",0,0,0,0,0,0,0,0,0,0
"783","ENSG00000225315",0,0,0,0,0,0,0,0,0,0
"784","ENSG00000142661",3,2,2,3,1,0,0,0,0,1
"785","ENSG00000230703",0,0,0,0,0,0,0,0,0,0
"786","ENSG00000142677",0,0,1,0,0,0,0,3,0,0
"787","ENSG00000185436",1,0,1,0,0,6,8,1,0,0
"788","ENSG00000230023",0,0,0,0,0,0,0,0,0,0
"789","ENSG00000232298",0,1,0,0,0,0,0,0,0,0
"790","ENSG00000158055",6,3,7,4,8,4,3,4,2,0
"791","ENSG00000001460",284,284,224,205,198,321,421,120,252,310
"792","ENSG00000001461",1936,2062,1845,2085,1605,1110,943,551,535,673
"793","ENSG00000286061",9,3,1,4,2,10,7,2,4,2
"794","ENSG00000117602",1025,1648,1537,1452,1634,641,537,363,585,554
"795","ENSG00000264443",0,0,0,0,0,0,0,0,0,0
"796","ENSG00000184454",10,81,13,41,34,0,0,0,1,1
"797","ENSG00000227312",0,0,0,0,2,0,0,0,0,0
"798","ENSG00000239106",0,0,0,0,0,0,0,1,0,0
"799","ENSG00000133226",2263,3086,3169,2578,3408,3250,2657,1032,1949,1964
"800","ENSG00000284699",0,0,0,0,0,0,2,0,0,2
"801","ENSG00000169504",19138,28618,25492,19247,25676,15239,7955,8461,9021,8307
"802","ENSG00000238482",0,1,0,0,7,0,0,3,0,0
"803","ENSG00000020633",25,19,19,22,22,2634,3149,653,1352,880
"804","ENSG00000278034",0,0,0,0,0,1,0,0,0,0
"805","ENSG00000229162",0,0,1,0,0,18,40,4,13,14
"806","ENSG00000261025",67,106,75,100,54,3,2,0,5,2
"807","ENSG00000264371",0,2,1,0,0,0,0,0,0,0
"808","ENSG00000285823",0,0,0,0,0,0,0,0,0,0
"809","ENSG00000233755",0,0,0,0,0,0,0,0,0,0
"810","ENSG00000233419",0,0,0,0,0,0,0,0,0,0
"811","ENSG00000231953",0,0,0,0,0,0,0,0,0,0
"812","ENSG00000117614",879,1099,868,815,933,1232,1068,457,1142,1007
"813","ENSG00000284602",6,12,4,7,3,9,13,6,1,3
"814","ENSG00000284657",0,1,3,3,4,1,4,2,1,2
"815","ENSG00000117616",1480,2400,2068,1796,1932,1184,1138,826,1584,2205
"816","ENSG00000272432",3,3,3,6,1,3,4,0,0,3
"817","ENSG00000261349",0,4,7,2,8,0,3,0,3,5
"818","ENSG00000187010",0,22,20,11,20,1,32,7,14,34
"819","ENSG00000224183",0,9,9,7,8,3,27,12,11,7
"820","ENSG00000259984",0,0,0,1,4,1,2,0,0,1
"821","ENSG00000183726",3487,3808,3424,2817,2888,4542,3207,2189,3954,2634
"822","ENSG00000188672",14,4,4,12,0,7,14,11,2,0
"823","ENSG00000238084",8,11,6,2,11,9,11,7,5,2
"824","ENSG00000204178",910,1139,994,852,838,882,837,410,831,646
"825","ENSG00000157978",2177,2317,1952,1821,1661,1211,931,347,1002,804
"826","ENSG00000225643",9,15,13,12,19,8,16,1,3,5
"827","ENSG00000117643",707,1099,650,741,678,213,204,82,206,178
"828","ENSG00000233478",0,2,1,3,3,0,0,0,0,2
"829","ENSG00000162430",10582,11168,9615,7649,8332,6764,4374,1627,4971,4696
"830","ENSG00000255054",0,0,0,0,0,0,0,0,0,0
"831","ENSG00000228172",20,50,23,15,9,17,23,15,12,25
"832","ENSG00000117640",1364,1497,1295,1141,1301,1553,1488,848,1906,1611
"833","ENSG00000272478",0,0,0,0,0,0,0,0,0,0
"834","ENSG00000127423",31,47,46,41,42,130,31,10,45,30
"835","ENSG00000236528",2,1,0,0,0,2,2,0,0,0
"836","ENSG00000182749",409,349,289,304,282,286,425,94,350,256
