"","gene","msc_11_S11.readcounts","msc_12_S12.readcounts","msc_13_S13.readcounts","msc_14_S14.readcounts","msc_15_S15.readcounts"
"38065","ENSG00000245205",131,42,98,123,81
"38066","ENSG00000240328",0,0,0,0,0
"38067","ENSG00000287074",2,0,6,1,2
"38068","ENSG00000200885",0,0,0,0,2
"38069","ENSG00000255910",0,0,1,0,0
"38070","ENSG00000256849",10,8,6,17,3
"38071","ENSG00000256287",0,0,0,0,0
"38072","ENSG00000287075",0,0,0,0,0
"38073","ENSG00000256499",0,0,0,1,0
"38074","ENSG00000256879",0,0,0,0,0
"38075","ENSG00000172572",2411,3377,5512,4129,3425
"38076","ENSG00000131982",0,0,0,0,0
"38077","ENSG00000256663",18,3,1,7,4
"38078","ENSG00000139155",63,167,60,104,27
"38079","ENSG00000111700",0,0,0,0,0
"38080","ENSG00000257046",0,0,0,0,0
"38081","ENSG00000256157",0,0,0,0,0
"38082","ENSG00000205754",0,0,0,0,0
"38083","ENSG00000257062",0,0,0,0,0
"38084","ENSG00000134538",0,0,0,0,0
"38085","ENSG00000084453",0,0,0,0,0
"38086","ENSG00000121351",0,0,0,0,0
"38087","ENSG00000121350",184,279,204,194,156
"38088","ENSG00000256021",0,0,0,0,1
"38089","ENSG00000004700",1374,878,749,929,767
"38090","ENSG00000111711",1157,976,643,738,577
"38091","ENSG00000134548",46,19,15,24,18
"38092","ENSG00000111713",0,0,0,0,0
"38093","ENSG00000285854",0,0,1,0,0
"38094","ENSG00000111716",923,988,902,1005,749
"38095","ENSG00000256615",0,0,0,0,0
"38096","ENSG00000255644",0,0,0,0,0
"38097","ENSG00000121361",0,0,0,0,1
"38098","ENSG00000069431",0,0,0,0,1
"38099","ENSG00000257022",0,0,0,0,0
"38100","ENSG00000275567",0,0,0,0,0
"38101","ENSG00000255627",0,0,0,0,0
"38102","ENSG00000111726",813,981,865,859,571
"38103","ENSG00000111728",242,218,180,183,193
"38104","ENSG00000274624",0,2,0,3,0
"38105","ENSG00000283582",0,0,0,0,0
"38106","ENSG00000212172",0,0,0,0,0
"38107","ENSG00000256714",0,0,0,0,0
"38108","ENSG00000250166",0,1,1,2,0
"38109","ENSG00000111731",598,462,553,571,467
"38110","ENSG00000256973",3,0,0,4,2
"38111","ENSG00000256371",0,0,0,0,0
"38112","ENSG00000256774",0,0,0,0,0
"38113","ENSG00000257023",0,1,0,1,1
"38114","ENSG00000139163",1541,1781,1590,1498,1283
"38115","ENSG00000256995",1,1,1,0,1
"38116","ENSG00000241451",0,0,0,0,0
"38117","ENSG00000256923",0,0,0,0,0
"38118","ENSG00000256353",0,0,0,0,0
"38119","ENSG00000256321",2,0,0,1,0
"38120","ENSG00000115934",0,0,0,0,0
"38121","ENSG00000134532",331,237,421,423,569
"38122","ENSG00000256473",0,0,0,0,0
"38123","ENSG00000216192",0,0,0,0,0
"38124","ENSG00000256120",0,0,0,0,0
"38125","ENSG00000197503",0,0,0,0,0
"38126","ENSG00000256852",0,0,0,0,0
"38127","ENSG00000244662",0,0,0,0,0
"38128","ENSG00000255745",0,0,0,0,0
"38129","ENSG00000240481",0,0,0,0,0
"38130","ENSG00000060982",38,13,4,6,16
"38131","ENSG00000256482",0,0,0,0,0
"38132","ENSG00000278969",0,0,0,0,0
"38133","ENSG00000255921",0,0,0,0,0
"38134","ENSG00000213736",0,0,0,0,0
"38135","ENSG00000226397",0,0,0,0,0
"38136","ENSG00000118308",0,0,0,0,0
"38137","ENSG00000258546",0,0,0,0,0
"38138","ENSG00000258449",0,0,0,0,0
"38139","ENSG00000276842",0,0,0,0,0
"38140","ENSG00000118307",1,3,2,5,0
"38141","ENSG00000205707",241,316,338,289,243
"38142","ENSG00000133703",825,990,701,806,690
"38143","ENSG00000274987",1,1,2,1,1
"38144","ENSG00000275197",0,0,0,0,0
"38145","ENSG00000278743",1,2,3,3,2
"38146","ENSG00000201439",0,0,0,0,0
"38147","ENSG00000241846",0,0,0,0,0
"38148","ENSG00000152936",0,0,1,0,1
"38149","ENSG00000279173",0,0,0,0,0
"38150","ENSG00000256079",0,0,0,0,0
"38151","ENSG00000255988",0,0,0,0,0
"38152","ENSG00000257009",0,0,0,0,0
"38153","ENSG00000222950",0,0,0,0,0
"38154","ENSG00000256686",0,0,0,0,0
"38155","ENSG00000255725",2,1,0,1,0
"38156","ENSG00000256440",0,0,0,0,0
"38157","ENSG00000283603",0,0,0,0,0
"38158","ENSG00000256256",0,0,0,0,0
"38159","ENSG00000246695",200,215,270,264,240
"38160","ENSG00000123094",1632,1154,1784,1668,1377
"38161","ENSG00000123095",4030,4826,7933,7683,5187
"38162","ENSG00000123096",133,418,676,493,554
"38163","ENSG00000256894",46,55,79,55,54
"38164","ENSG00000286752",0,0,0,0,0
"38165","ENSG00000256234",0,0,0,0,1
"38166","ENSG00000255750",0,0,0,0,0
"38167","ENSG00000278095",0,1,0,0,0
"38168","ENSG00000255858",0,0,1,0,0
"38169","ENSG00000255968",1,2,2,4,0
"38170","ENSG00000123104",719,208,320,477,621
"38171","ENSG00000256185",0,0,0,0,0
"38172","ENSG00000212549",0,0,0,0,0
"38173","ENSG00000234428",0,0,0,0,0
"38174","ENSG00000256640",0,0,0,0,0
"38175","ENSG00000064102",992,772,829,869,652
"38176","ENSG00000111790",727,865,840,842,667
"38177","ENSG00000064115",5761,4631,5099,6875,6294
"38178","ENSG00000247903",10,3,5,9,10
"38179","ENSG00000152944",514,540,614,645,556
"38180","ENSG00000275764",114,192,192,153,85
"38181","ENSG00000214700",0,0,0,0,0
"38182","ENSG00000271418",0,0,0,0,0
"38183","ENSG00000256226",0,0,0,0,0
"38184","ENSG00000256625",0,4,2,0,0
"38185","ENSG00000211455",374,756,543,520,486
"38186","ENSG00000029153",29,4,0,6,4
"38187","ENSG00000245311",0,0,0,0,0
"38188","ENSG00000165935",0,0,0,0,0
"38189","ENSG00000257037",0,0,2,0,0
"38190","ENSG00000110841",2062,1965,1851,1824,1919
"38191","ENSG00000248100",0,2,1,4,2
"38192","ENSG00000256056",0,0,0,0,1
"38193","ENSG00000256557",0,0,0,0,0
"38194","ENSG00000256377",2,3,2,4,2
"38195","ENSG00000174236",2,3,2,3,2
"38196","ENSG00000276261",10,7,18,11,3
"38197","ENSG00000230519",0,0,4,0,0
"38198","ENSG00000256504",2,0,0,0,0
"38199","ENSG00000061794",1002,1061,918,951,666
"38200","ENSG00000252585",0,0,0,0,0
"38201","ENSG00000205693",1,0,0,3,0
"38202","ENSG00000256747",0,0,3,0,0
"38203","ENSG00000087448",2640,2473,2145,1858,1610
"38204","ENSG00000256512",0,0,0,0,0
"38205","ENSG00000201612",0,0,1,0,0
"38206","ENSG00000274075",0,0,2,0,0
"38207","ENSG00000256378",0,0,0,0,0
"38208","ENSG00000087494",9,9,10,4,5
"38209","ENSG00000257042",5,8,11,10,10
"38210","ENSG00000123106",440,399,575,520,358
"38211","ENSG00000247934",41,31,78,46,31
"38212","ENSG00000255951",0,0,0,1,0
"38213","ENSG00000278733",2,1,1,1,1
"38214","ENSG00000273989",0,1,0,2,0
"38215","ENSG00000252237",0,0,0,0,0
"38216","ENSG00000202187",0,0,0,0,0
"38217","ENSG00000244712",2,2,1,0,1
"38218","ENSG00000256513",0,0,0,0,0
"38219","ENSG00000278687",0,0,0,0,0
"38220","ENSG00000257258",3,1,0,0,0
"38221","ENSG00000064763",451,360,479,554,444
"38222","ENSG00000275278",0,0,0,0,0
"38223","ENSG00000275476",1,1,0,1,0
"38224","ENSG00000257176",15,12,26,13,4
"38225","ENSG00000274315",5,7,10,8,4
"38226","ENSG00000273680",5,6,22,8,10
"38227","ENSG00000087502",894,705,871,922,697
"38228","ENSG00000257599",33,28,47,17,20
"38229","ENSG00000187950",2,1,5,1,2
"38230","ENSG00000133687",1036,223,869,924,1471
"38231","ENSG00000257456",0,0,0,1,0
"38232","ENSG00000242986",0,0,0,0,0
"38233","ENSG00000286566",0,0,0,0,0
"38234","ENSG00000276431",0,0,0,0,0
"38235","ENSG00000257262",0,0,0,0,0
"38236","ENSG00000257756",0,0,0,0,0
"38237","ENSG00000284682",0,0,0,0,0
"38238","ENSG00000251781",0,0,0,0,0
"38239","ENSG00000257932",0,0,0,0,0
"38240","ENSG00000258202",0,0,0,0,0
"38241","ENSG00000133704",1954,1425,1502,1715,1298
"38242","ENSG00000285870",0,2,3,2,0
"38243","ENSG00000110888",686,746,887,788,662
"38244","ENSG00000246331",0,1,0,0,0
"38245","ENSG00000235884",0,0,0,0,0
"38246","ENSG00000285517",11,6,12,12,16
"38247","ENSG00000258118",0,0,1,0,0
"38248","ENSG00000110900",202,304,800,131,301
"38249","ENSG00000226472",0,1,0,1,1
"38250","ENSG00000256984",0,0,0,0,0
"38251","ENSG00000245614",15,3,2,5,5
"38252","ENSG00000013573",497,360,116,367,325
"38253","ENSG00000212533",0,0,0,0,2
"38254","ENSG00000270926",0,0,0,0,0
"38255","ENSG00000177359",33,74,145,118,72
"38256","ENSG00000270766",0,0,0,0,0
"38257","ENSG00000243517",60,30,52,63,30
"38258","ENSG00000270395",0,0,0,0,0
"38259","ENSG00000275097",0,0,0,0,0
"38260","ENSG00000139146",548,595,534,330,355
"38261","ENSG00000256176",0,0,0,0,0
"38262","ENSG00000177340",2,3,6,1,0
"38263","ENSG00000256232",0,1,4,0,0
"38264","ENSG00000283256",0,0,0,0,0
"38265","ENSG00000170456",886,990,1101,909,960
"38266","ENSG00000200388",0,0,1,0,0
"38267","ENSG00000275769",2,1,3,3,2
"38268","ENSG00000203437",0,0,0,0,0
"38269","ENSG00000256159",0,0,0,0,0
"38270","ENSG00000201228",0,0,0,0,0
"38271","ENSG00000225349",0,0,0,0,0
"38272","ENSG00000255867",2,2,2,1,1
"38273","ENSG00000252390",0,0,0,0,0
"38274","ENSG00000231788",0,0,0,0,0
"38275","ENSG00000233381",0,0,1,1,0
"38276","ENSG00000287388",0,0,0,0,0
"38277","ENSG00000139160",114,128,167,142,105
"38278","ENSG00000151743",83,99,130,128,86
"38279","ENSG00000276058",1,0,1,2,0
"38280","ENSG00000276900",25,25,43,29,21
"38281","ENSG00000256843",1,0,0,1,1
"38282","ENSG00000223722",36,12,7,36,3
"38283","ENSG00000188375",26,8,18,16,4
"38284","ENSG00000252421",0,0,0,0,0
"38285","ENSG00000252204",0,0,0,0,0
"38286","ENSG00000256372",0,0,0,0,0
"38287","ENSG00000255760",1,1,6,6,1
"38288","ENSG00000256465",0,0,0,0,0
"38289","ENSG00000244436",0,0,0,0,0
"38290","ENSG00000242314",1,1,0,4,2
"38291","ENSG00000256987",0,1,0,0,0
"38292","ENSG00000174718",580,367,406,535,442
"38293","ENSG00000276136",1,1,3,1,1
"38294","ENSG00000257094",0,0,0,0,0
"38295","ENSG00000257852",0,0,0,0,0
"38296","ENSG00000271357",0,0,0,0,0
"38297","ENSG00000257530",0,1,0,0,0
"38298","ENSG00000151746",1171,572,645,870,877
"38299","ENSG00000277342",7,1,1,3,1
"38300","ENSG00000258134",0,0,0,0,0
"38301","ENSG00000274964",15,31,30,17,24
"38302","ENSG00000276115",2,3,0,1,6
"38303","ENSG00000207176",0,0,0,0,0
"38304","ENSG00000139132",403,416,316,394,341
"38305","ENSG00000253063",0,0,0,0,0
"38306","ENSG00000087470",2137,2428,1854,1991,1470
"38307","ENSG00000257643",0,0,0,0,0
"38308","ENSG00000201563",0,0,0,0,0
"38309","ENSG00000276148",3,5,6,3,4
"38310","ENSG00000257511",13,6,9,8,4
"38311","ENSG00000139131",374,427,384,449,406
"38312","ENSG00000274105",0,0,4,2,4
"38313","ENSG00000275854",1,5,5,3,1
"38314","ENSG00000286950",0,0,1,0,0
"38315","ENSG00000057294",2,0,0,0,0
"38316","ENSG00000274976",0,0,0,0,0
"38317","ENSG00000244743",1,1,1,0,0
"38318","ENSG00000257316",0,0,0,0,0
"38319","ENSG00000257435",0,0,0,0,0
"38320","ENSG00000110975",0,0,0,0,0
"38321","ENSG00000259937",0,0,0,0,0
"38322","ENSG00000273853",0,0,0,0,0
"38323","ENSG00000256070",0,0,0,0,0
"38324","ENSG00000212475",0,0,0,0,0
"38325","ENSG00000270807",0,0,0,0,0
"38326","ENSG00000207026",0,0,0,0,0
"38327","ENSG00000201624",0,0,0,0,0
"38328","ENSG00000245482",0,0,0,0,0
"38329","ENSG00000139133",75,68,34,57,31
"38330","ENSG00000256538",0,1,3,0,0
"38331","ENSG00000255628",0,0,0,0,0
"38332","ENSG00000256986",0,0,0,0,0
"38333","ENSG00000250788",0,0,0,0,0
"38334","ENSG00000255652",0,0,0,0,0
"38335","ENSG00000272435",0,0,0,0,0
"38336","ENSG00000258794",0,0,0,0,0
"38337","ENSG00000256614",0,0,0,0,0
"38338","ENSG00000258368",0,0,0,0,0
"38339","ENSG00000257173",1,0,0,0,0
"38340","ENSG00000258278",0,0,0,0,0
"38341","ENSG00000274293",0,0,0,0,0
"38342","ENSG00000287442",0,0,0,0,0
"38343","ENSG00000199843",0,0,0,0,0
"38344","ENSG00000201708",0,0,0,0,0
"38345","ENSG00000254381",0,0,0,0,0
"38346","ENSG00000257292",0,0,0,0,0
"38347","ENSG00000258360",0,0,0,0,0
"38348","ENSG00000253016",0,0,0,0,0
"38349","ENSG00000175548",164,182,123,152,103
"38350","ENSG00000257645",0,0,0,0,0
"38351","ENSG00000258119",0,0,0,0,0
"38352","ENSG00000139117",461,608,337,333,332
"38353","ENSG00000257718",5,16,7,3,8
"38354","ENSG00000257586",0,0,0,0,0
"38355","ENSG00000257237",0,0,0,0,0
"38356","ENSG00000258144",0,0,0,0,0
"38357","ENSG00000270718",0,0,0,0,0
"38358","ENSG00000139116",375,589,335,248,254
"38359","ENSG00000286576",0,0,0,0,0
"38360","ENSG00000255991",0,0,0,0,0
"38361","ENSG00000270273",0,0,0,0,0
"38362","ENSG00000173208",5,2,9,3,0
"38363","ENSG00000285732",0,1,0,0,0
"38364","ENSG00000180116",0,0,0,0,0
"38365","ENSG00000151229",1160,1423,1901,1251,1485
"38366","ENSG00000199571",0,0,0,0,0
"38367","ENSG00000229014",0,0,0,0,0
"38368","ENSG00000260943",0,0,0,0,0
"38369","ENSG00000223914",0,0,0,0,0
"38370","ENSG00000225342",2,0,5,1,3
"38371","ENSG00000188906",625,671,786,511,556
"38372","ENSG00000229899",0,0,0,0,0
"38373","ENSG00000205592",2,1,0,0,0
"38374","ENSG00000258167",0,0,0,0,0
"38375","ENSG00000207492",0,0,0,0,0
"38376","ENSG00000018236",266,136,852,831,1175
"38377","ENSG00000257680",0,0,0,0,1
"38378","ENSG00000274682",0,0,0,0,0
"38379","ENSG00000165966",0,1,1,2,0
"38380","ENSG00000257228",0,0,0,0,0
"38381","ENSG00000252364",0,0,0,0,0
"38382","ENSG00000258239",0,0,0,0,0
"38383","ENSG00000257858",0,0,0,0,0
"38384","ENSG00000257784",0,0,0,0,0
"38385","ENSG00000257239",0,0,0,0,0
"38386","ENSG00000257128",0,0,0,0,0
"38387","ENSG00000286591",4,1,0,0,3
"38388","ENSG00000271379",0,0,0,0,0
"38389","ENSG00000151233",654,582,455,644,593
"38390","ENSG00000015153",259,292,275,281,186
"38391","ENSG00000134283",1472,1573,1449,1339,1072
"38392","ENSG00000257674",1,2,2,1,1
"38393","ENSG00000139168",575,594,702,724,512
"38394","ENSG00000278520",0,0,0,0,0
"38395","ENSG00000252917",0,0,0,0,0
"38396","ENSG00000274943",2,0,1,3,1
"38397","ENSG00000199886",0,0,0,0,0
"38398","ENSG00000257376",7,3,8,10,8
"38399","ENSG00000207142",0,0,0,0,0
"38400","ENSG00000139174",14,29,49,58,77
"38401","ENSG00000257225",1,1,1,1,1
"38402","ENSG00000258068",0,0,0,0,0
"38403","ENSG00000257510",0,0,0,0,0
"38404","ENSG00000257687",0,0,0,0,0
"38405","ENSG00000257405",0,0,0,3,1
"38406","ENSG00000257164",0,0,0,0,0
"38407","ENSG00000240759",8,3,7,7,6
"38408","ENSG00000257114",0,0,0,0,0
"38409","ENSG00000271272",0,0,0,0,0
"38410","ENSG00000257849",0,0,0,0,0
"38411","ENSG00000257373",0,0,0,0,0
"38412","ENSG00000257927",0,0,0,0,0
"38413","ENSG00000258331",0,0,0,0,0
"38414","ENSG00000173157",0,0,0,0,0
"38415","ENSG00000241251",0,0,0,0,0
"38416","ENSG00000257813",1,0,0,0,0
"38417","ENSG00000271508",0,0,0,0,0
"38418","ENSG00000257907",29,13,14,32,15
"38419","ENSG00000129317",326,295,241,274,208
"38420","ENSG00000257896",0,1,0,0,0
"38421","ENSG00000198001",539,724,696,670,584
"38422","ENSG00000151239",2093,3170,2532,2402,1727
"38423","ENSG00000139173",483,620,1458,991,1148
"38424","ENSG00000258212",1,0,0,0,0
"38425","ENSG00000257947",0,0,0,0,0
"38426","ENSG00000257864",1,0,0,0,0
"38427","ENSG00000275286",0,0,0,0,0
"38428","ENSG00000286671",0,0,0,0,0
"38429","ENSG00000184613",1,1,1,1,3
"38430","ENSG00000201788",0,0,0,0,0
"38431","ENSG00000185610",0,0,0,0,0
"38432","ENSG00000257319",0,0,0,0,0
"38433","ENSG00000257331",1,0,0,0,0
"38434","ENSG00000257572",0,0,0,0,0
"38435","ENSG00000199556",0,0,0,0,0
"38436","ENSG00000287386",0,0,0,0,0
"38437","ENSG00000134297",73,81,61,91,91
"38438","ENSG00000257738",0,0,0,0,0
"38439","ENSG00000177119",2505,1877,1658,1994,2019
"38440","ENSG00000278351",0,0,0,0,0
"38441","ENSG00000257368",0,0,0,0,0
"38442","ENSG00000257657",2,1,0,1,0
"38443","ENSG00000283545",0,0,0,0,0
"38444","ENSG00000273015",118,221,187,126,124
"38445","ENSG00000189079",591,687,708,526,543
"38446","ENSG00000278475",0,0,0,0,0
"38447","ENSG00000265093",0,0,0,0,0
"38448","ENSG00000270429",0,1,0,0,0
"38449","ENSG00000139218",1545,1415,1279,1295,1259
"38450","ENSG00000239397",0,0,0,0,0
"38451","ENSG00000111371",8,2,1,0,0
"38452","ENSG00000274591",0,0,0,0,0
"38453","ENSG00000134294",5127,3878,5097,4581,4399
"38454","ENSG00000258096",0,0,1,0,1
"38455","ENSG00000257261",20,18,46,29,32
"38456","ENSG00000257496",0,0,0,0,0
"38457","ENSG00000275481",0,0,1,1,1
"38458","ENSG00000278896",0,0,0,0,0
"38459","ENSG00000272369",0,2,6,6,5
"38460","ENSG00000272963",0,0,0,0,0
"38461","ENSG00000271642",0,0,0,0,0
"38462","ENSG00000139209",0,0,0,0,0
"38463","ENSG00000274723",0,0,1,0,0
"38464","ENSG00000139211",98,67,13,85,20
"38465","ENSG00000179715",10,16,3,21,5
"38466","ENSG00000258352",0,0,0,0,0
"38467","ENSG00000263838",0,0,0,0,0
"38468","ENSG00000247774",0,0,0,0,0
"38469","ENSG00000257925",0,0,0,0,0
"38470","ENSG00000258181",0,2,0,0,0
"38471","ENSG00000276454",0,1,0,0,0
"38472","ENSG00000258116",0,0,0,0,0
"38473","ENSG00000199566",0,0,0,0,0
"38474","ENSG00000257924",0,0,0,0,0
"38475","ENSG00000264906",0,0,0,0,0
"38476","ENSG00000257906",0,0,0,0,0
"38477","ENSG00000258369",0,0,0,0,0
"38478","ENSG00000257807",0,0,0,0,0
"38479","ENSG00000257905",0,0,0,0,0
"38480","ENSG00000005175",656,586,498,617,383
"38481","ENSG00000276390",2,1,5,4,3
"38482","ENSG00000257433",4,6,7,1,5
"38483","ENSG00000111405",0,0,0,0,0
